[2025-04-28 19:19:30] pid974627 Launching 420 tasks with 32 worker processes…
[2025-04-28 19:34:10] pid974627 ➀ 195/420 finished (inc α=0.1, n=43)
[2025-04-28 19:34:20] pid974627 ➀ 196/420 finished (inc α=0.1, n=44)
[2025-04-28 19:35:04] pid974627 ➀ 197/420 finished (inc α=0.1, n=45)
[2025-04-28 19:35:08] pid974627 ➀ 198/420 finished (dec α=0.5, n=55)
[2025-04-28 19:35:11] pid974627 ➀ 199/420 finished (inc α=0.1, n=46)
[2025-04-28 19:35:29] pid974627 ➀ 200/420 finished (inc α=0.1, n=47)
[2025-04-28 19:35:32] pid974627 ➀ 201/420 finished (dec α=0.5, n=51)
[2025-04-28 19:35:40] pid974627 ➀ 202/420 finished (dec α=0.5, n=53)
[2025-04-28 19:36:05] pid974627 ➀ 203/420 finished (dec α=1.0, n=44)
[2025-04-28 19:36:29] pid974627 ➀ 204/420 finished (dec α=0.5, n=54)
[2025-04-28 19:36:31] pid974627 ➀ 205/420 finished (inc α=0.1, n=48)
[2025-04-28 19:37:04] pid974627 ➀ 206/420 finished (dec α=0.5, n=56)
[2025-04-28 19:37:55] pid974627 ➀ 207/420 finished (inc α=0.1, n=49)
[2025-04-28 19:38:05] pid974627 ➀ 208/420 finished (dec α=1.0, n=45)
[2025-04-28 19:38:27] pid974627 ➀ 209/420 finished (dec α=0.1, n=59)
[2025-04-28 19:38:27] pid974627 ➀ 210/420 finished (inc α=0.5, n=1)
[2025-04-28 19:38:27] pid974627 ➀ 211/420 finished (inc α=0.5, n=2)
[2025-04-28 19:38:27] pid974627 ➀ 212/420 finished (inc α=0.5, n=3)
[2025-04-28 19:38:27] pid974627 ➀ 213/420 finished (inc α=0.5, n=4)
[2025-04-28 19:38:27] pid974627 ➀ 214/420 finished (inc α=0.5, n=5)
[2025-04-28 19:38:27] pid974627 ➀ 215/420 finished (inc α=0.5, n=6)
[2025-04-28 19:38:27] pid974627 ➀ 216/420 finished (inc α=0.5, n=7)
[2025-04-28 19:38:27] pid974627 ➀ 217/420 finished (inc α=0.5, n=8)
[2025-04-28 19:38:27] pid974627 ➀ 218/420 finished (inc α=0.5, n=9)
[2025-04-28 19:38:27] pid974627 ➀ 219/420 finished (inc α=0.5, n=10)
[2025-04-28 19:38:27] pid974627 ➀ 220/420 finished (inc α=0.1, n=50)
[2025-04-28 19:38:28] pid974627 ➀ 221/420 finished (inc α=0.5, n=11)
[2025-04-28 19:38:28] pid974627 ➀ 222/420 finished (inc α=0.5, n=12)
[2025-04-28 19:38:28] pid974627 ➀ 223/420 finished (inc α=0.5, n=13)
[2025-04-28 19:38:28] pid974627 ➀ 224/420 finished (inc α=0.5, n=14)
[2025-04-28 19:38:29] pid974627 ➀ 225/420 finished (inc α=0.5, n=15)
[2025-04-28 19:38:29] pid974627 ➀ 226/420 finished (inc α=0.5, n=16)
[2025-04-28 19:38:30] pid974627 ➀ 227/420 finished (inc α=0.5, n=18)
[2025-04-28 19:38:32] pid974627 ➀ 228/420 finished (inc α=0.5, n=19)
[2025-04-28 19:38:32] pid974627 ➀ 229/420 finished (inc α=0.5, n=17)
[2025-04-28 19:38:34] pid974627 ➀ 230/420 finished (inc α=0.5, n=20)
[2025-04-28 19:38:34] pid974627 ➀ 231/420 finished (inc α=0.5, n=21)
[2025-04-28 19:38:35] pid974627 ➀ 232/420 finished (inc α=0.5, n=22)
[2025-04-28 19:38:36] pid974627 ➀ 233/420 finished (inc α=0.5, n=23)
[2025-04-28 19:38:38] pid974627 ➀ 234/420 finished (inc α=0.5, n=24)
[2025-04-28 19:38:39] pid974627 ➀ 235/420 finished (inc α=0.5, n=25)
[2025-04-28 19:38:40] pid974627 ➀ 236/420 finished (inc α=0.1, n=53)
[2025-04-28 19:38:42] pid974627 ➀ 237/420 finished (inc α=0.5, n=27)
[2025-04-28 19:38:42] pid974627 ➀ 238/420 finished (inc α=0.5, n=26)
[2025-04-28 19:38:44] pid974627 ➀ 239/420 finished (inc α=0.5, n=28)
[2025-04-28 19:38:48] pid974627 ➀ 240/420 finished (inc α=0.5, n=29)
[2025-04-28 19:38:50] pid974627 ➀ 241/420 finished (inc α=0.5, n=31)
[2025-04-28 19:38:50] pid974627 ➀ 242/420 finished (inc α=0.5, n=30)
[2025-04-28 19:38:57] pid974627 ➀ 243/420 finished (inc α=0.5, n=32)
[2025-04-28 19:38:58] pid974627 ➀ 244/420 finished (inc α=0.5, n=33)
[2025-04-28 19:39:02] pid974627 ➀ 245/420 finished (inc α=0.5, n=34)
[2025-04-28 19:39:09] pid974627 ➀ 246/420 finished (inc α=0.5, n=35)
[2025-04-28 19:39:10] pid974627 ➀ 247/420 finished (inc α=0.1, n=52)
[2025-04-28 19:39:14] pid974627 ➀ 248/420 finished (inc α=0.5, n=36)
[2025-04-28 19:39:18] pid974627 ➀ 249/420 finished (inc α=0.5, n=37)
[2025-04-28 19:39:28] pid974627 ➀ 250/420 finished (inc α=0.1, n=51)
[2025-04-28 19:39:37] pid974627 ➀ 251/420 finished (inc α=0.5, n=38)
[2025-04-28 19:39:42] pid974627 ➀ 252/420 finished (inc α=0.5, n=39)
[2025-04-28 19:39:52] pid974627 ➀ 253/420 finished (inc α=0.5, n=40)
[2025-04-28 19:39:58] pid974627 ➀ 254/420 finished (inc α=0.5, n=41)
[2025-04-28 19:40:00] pid974627 ➀ 255/420 finished (inc α=0.1, n=54)
[2025-04-28 19:40:30] pid974627 ➀ 256/420 finished (dec α=0.5, n=57)
[2025-04-28 19:40:30] pid974627 ➀ 257/420 finished (inc α=0.5, n=44)
[2025-04-28 19:40:40] pid974627 ➀ 258/420 finished (dec α=1.0, n=46)
[2025-04-28 19:40:45] pid974627 ➀ 259/420 finished (dec α=0.5, n=52)
[2025-04-28 19:40:51] pid974627 ➀ 260/420 finished (inc α=0.5, n=42)
[2025-04-28 19:40:58] pid974627 ➀ 261/420 finished (inc α=0.5, n=43)
